GeneID	GSM1206234	GSM1206235	GSM1206236	GSM1206237	GSM1206238	GSM1206239	GSM1206240	GSM1206241	GSM1206242	GSM1206243
100996266	9	1	5	3	2	1	7	1	6	3
4233	7943	1875	6507	1859	4383	2026	9110	1586	5831	1084
830	9447	8083	7395	7923	5388	8728	11361	6847	6588	4932
105375465	0	0	1	2	0	1	0	1	1	0
93653	265	130	255	134	182	117	359	130	204	75
7982	2781	2070	2520	2122	1551	2145	3302	1820	1899	1117
338069	46	23	36	20	22	33	69	14	28	7
102466616	10	47	7	49	8	48	14	42	18	24
93654	178	144	148	169	91	146	185	130	110	73
93655	380	336	342	337	195	372	478	293	273	179
105375466	0	3	0	4	0	2	0	7	0	0
7472	3	133	0	136	0	158	0	112	0	52
105375467	0	1	0	1	0	2	0	1	0	0
136991	7	0	10	0	8	0	8	1	3	1
105375468	0	0	0	1	0	3	0	0	0	3
1080	54	54	43	49	28	62	59	41	46	25
111082987	0	0	0	0	2	0	0	1	0	0
83992	799	3531	642	3547	450	3667	927	2865	606	2030
105375469	8	56	6	77	8	73	15	56	6	39
105375470	3	14	12	8	5	19	4	15	2	8
51691	4828	3947	3825	3816	2874	4175	5741	3275	3318	2418
56311	51	19	29	20	22	24	55	21	31	13
102724495	1	1	1	2	3	3	0	1	3	2
105375471	2	12	2	8	0	3	6	4	0	1
105375472	11	30	15	37	8	37	10	29	9	21
107986747	4	11	2	1	2	8	2	4	1	1
105375473	1	1	1	10	1	5	2	0	1	2
105375475	296	2	193	1	177	0	310	2	175	1
107986840	40	0	28	0	17	0	32	0	24	0
105375477	0	0	0	0	0	0	0	1	0	0
3751	41	8821	23	9283	23	9298	41	7542	32	5702
23554	368	418	283	405	228	452	461	347	288	267
54556	1517	1095	1159	1151	870	1226	1725	991	998	743
79974	2826	198	2285	222	1670	186	3177	150	2126	132
51384	31	119	21	88	19	127	34	107	16	75
10447	5361	8542	4098	8463	2984	9755	6239	7572	3787	5643
105375478	0	0	0	0	0	0	1	0	0	0
5803	3322	19315	2872	19462	1928	20675	3607	16072	2687	11625
10157	2378	1776	1881	1781	1353	2020	2700	1580	1870	1127
102724527	10	45	8	47	7	57	25	39	13	27
389549	14	39	11	26	3	37	11	22	9	16
154860	17	50	7	40	14	42	19	41	12	18
93664	1356	16753	1122	17317	815	17385	1583	14500	1026	10425
105375481	4	7	1	12	0	15	3	8	0	3
168433	6	13	1	16	0	13	5	9	3	3
378925	7	9	6	18	5	14	13	13	3	6
105375482	0	0	1	0	0	0	2	0	0	0
50833	0	0	0	0	0	0	0	0	0	0
6561	0	2	0	0	0	1	0	0	1	0
154865	31	86	32	94	18	101	48	80	23	49
4698	6262	10631	4613	10659	3496	12029	7615	9425	4259	7009
142685	0	2	2	10	0	1	1	0	1	3
102724555	0	0	0	0	1	0	0	0	0	0
442721	3	7	4	8	3	5	7	2	0	0
8976	4893	9531	3909	9462	2778	10576	5574	8280	3860	6234
23553	1	0	0	0	4	1	2	1	0	0
26062	0	0	0	0	0	0	0	0	0	0
6677	1	1	2	0	1	0	2	0	3	0
105375483	1	89	0	96	0	93	3	103	1	60
730130	10	437	13	466	8	465	16	387	13	285
105375484	0	7	1	6	1	2	1	10	0	4
107986841	1	25	0	17	0	38	0	17	0	14
101928211	0	0	0	0	0	1	0	0	0	3
102724577	3	21	1	27	3	29	4	24	0	21
107986842	0	0	0	0	0	1	0	0	0	0
2861	435	9104	401	9494	259	9706	514	7677	339	5198
154872	0	3	0	3	0	1	0	2	0	1
25913	3604	1325	2849	1420	2051	1483	3992	1167	2512	897
401398	74	137	55	154	42	132	81	97	36	85
105375486	5	2	2	6	2	4	2	5	0	5
101928283	2	12	6	12	2	11	8	9	5	12
101928254	0	3	2	0	2	2	1	0	1	0
100506664	0	8	0	9	0	7	1	5	1	3
105375487	0	0	0	0	0	0	1	1	0	0
105375488	0	1	0	0	0	0	1	0	0	0
2918	38	481	44	471	33	491	57	405	34	252
101928357	3	76	5	76	2	74	7	66	3	37
107986843	0	0	0	0	0	0	0	0	0	0
693177	0	0	0	0	0	0	0	0	0	0
101928333	0	0	0	3	1	4	0	0	0	0
168850	3451	2485	2584	2556	1853	2636	3682	2100	2661	1578
100506682	1	0	1	1	2	1	0	1	1	1
105375490	1	3	0	3	1	5	1	2	1	1
79571	2042	1105	1963	1218	1268	1148	2524	915	1556	646
381	5615	7591	6030	8148	3894	8135	7473	6802	5060	4432
105375489	901	1186	990	1353	608	1224	1266	1054	704	648
29999	2	32	8	28	6	22	8	25	2	12
5078	0	4	0	0	0	1	1	0	0	1
27044	27522	8720	27390	9170	18001	8922	34350	7759	19990	4605
105375492	18	42	15	50	13	47	12	38	5	19
27099	50	125	47	159	31	165	53	129	14	77
64101	167	7323	168	7949	107	7954	207	6462	131	3991
693178	1	2	8	2	5	3	6	4	4	1
105375493	2	1	1	5	2	1	3	1	1	3
406917	0	0	0	0	0	0	0	0	0	0
105375494	0	5	0	7	0	7	0	10	0	5
3952	4	1	9	6	2	3	2	3	3	3
55131	7304	2852	6275	3111	4276	3093	8891	2644	4435	1461
401399	93	282	92	298	66	282	116	213	137	209
107986845	112	38	91	49	60	46	114	40	70	25
3614	4544	2152	5064	2213	3128	2123	5947	1927	4554	1349
102724660	900	672	901	615	548	747	1150	572	779	377
29923	4077	2473	3658	2768	2380	2799	5036	2431	2119	1277
55798	2902	1361	2478	1404	1725	1399	3457	1187	1829	724
101928451	2035	1429	1804	1527	1257	1506	2270	1267	1001	519
402483	4553	4348	4826	4667	3214	4515	5405	3898	4588	2483
346653	162	352	154	382	75	340	189	289	99	150
84691	42	23	49	13	21	13	46	10	23	8
813	38574	4491	32123	4689	22584	4750	46111	3785	28579	2676
611	247	78	203	77	116	70	301	74	180	42
100189276	1	0	0	0	0	0	0	0	0	0
64753	2092	9178	1936	9764	1323	9630	2432	8247	1464	4821
107986846	6	10	1	12	6	18	5	11	0	2
2318	5663	2655	7049	2824	4330	2622	7493	2150	7025	1606
110806300	181	114	210	145	133	154	216	118	165	89
9296	6843	9240	7702	9793	5078	9663	9613	8478	4990	4400
100130705	92	1690	81	1857	61	1746	117	1528	100	1058
375616	30	595	61	605	25	631	51	530	62	399
105375497	10	0	10	0	7	0	20	0	8	0
3663	581	321	607	348	395	328	698	337	494	193
23534	9483	4486	8106	4562	5654	4795	11250	3969	6708	2548
286016	80	37	73	42	40	39	102	30	51	20
407835	52	67	88	55	47	57	83	41	50	39
340348	894	1824	901	1895	516	1912	1161	1586	581	946
6608	3234	771	3568	867	2198	824	4157	696	2762	459
23382	2381	5822	2064	6166	1369	6307	2701	4934	1815	3314
105375500	9	5	9	6	12	3	22	4	5	1
107986847	16	32	17	31	8	29	18	27	10	10
57464	3059	2591	2559	2713	1729	2841	3623	2334	1952	1372
100287482	136	247	117	269	67	279	163	221	89	111
107986848	1	0	3	2	0	2	2	2	1	0
4899	1938	1675	1849	1741	1164	1726	2336	1464	1295	875
105375501	18	0	22	0	17	0	25	0	11	0
406958	0	0	0	0	1	0	0	0	0	0
407053	0	0	0	0	0	0	0	0	0	0
406959	0	0	0	0	0	0	0	0	0	0
7328	11799	11902	9934	12352	6811	12732	13943	10325	8175	6874
51530	3340	863	2923	913	1917	904	4124	787	2069	453
23008	5008	6914	4129	7270	2975	7681	5779	5873	3728	4045
100128325	0	9	3	1	0	5	3	2	0	2
84928	4313	1213	3355	1276	2476	1215	4888	1001	3011	732
136263	12	4	6	10	11	5	20	5	9	4
1358	24	24	20	22	23	23	34	18	14	13
51200	2588	54	2403	51	1520	58	3139	49	1631	22
105375503	42	2	33	3	25	3	77	1	29	0
93979	13	9	14	10	6	8	9	3	5	4
105375504	3	3	1	0	3	4	3	0	0	1
1357	4	2	3	3	5	4	12	6	10	4
95681	1956	1623	1589	1717	1128	1678	2144	1454	1463	1067
105375505	0	0	0	0	0	0	0	0	0	0
4232	4618	1184	3836	1306	2692	1303	5698	1042	3292	779
317751	27	60	16	55	12	73	25	52	8	32
442904	0	0	1	0	1	0	0	0	1	0
26958	5460	2953	4472	3045	3173	3155	6381	2627	3552	1764
53844	102	8920	92	9289	66	9940	130	7863	65	5971
114960	67	36	65	33	43	38	84	39	69	23
136259	29	0	29	0	23	2	35	0	24	0
105375508	18	3	9	2	8	1	14	4	5	7
105375509	2	7	5	1	5	6	7	0	2	7
407021	0	1	1	1	2	0	1	2	3	1
407024	2	0	2	0	1	0	3	0	0	0
378805	1020	1818	805	1722	627	1854	1233	1394	717	1080
100506860	84	10	73	19	54	20	107	13	43	3
4289	7257	8237	6016	8281	4319	8841	8216	6847	5416	5143
100506881	204	154	160	168	111	171	230	125	151	100
5420	24187	6011	21771	6406	14297	6198	28694	5086	17955	3273
107986849	10	1	7	0	7	1	4	2	7	0
101928782	4	0	1	1	0	0	0	0	0	0
91584	782	5279	786	5411	462	5438	985	4167	665	2748
101928807	0	1	0	1	0	4	0	0	0	0
105375511	2	5	0	2	0	8	1	7	0	0
102724906	2	1	2	4	2	1	0	2	1	0
286023	1	1	0	1	0	3	3	1	1	0
100506937	0	0	0	0	0	1	0	0	0	0
54927	7283	1747	6258	1815	4482	1910	9232	1559	5251	1083
100500804	8286	1488	7716	1730	4457	1569	10548	1381	5583	853
105375512	0	0	1	0	0	0	0	0	0	0
60412	7366	5771	6209	5947	4298	5966	8527	4847	4904	3181
102465139	0	0	0	0	0	0	0	0	0	0
101928861	3	1	8	2	0	2	8	0	1	1
105375513	67	29	54	14	45	23	80	19	31	13
105375514	11	3	9	3	4	5	22	4	7	2
136332	161	73	121	75	82	60	160	57	95	32
84912	4373	4963	3688	5198	2485	5402	4955	4360	3250	3001
105375518	1	2	1	1	1	1	1	0	0	0
105375517	11	21	12	20	6	13	13	15	6	6
105375519	139	31	92	25	76	26	165	16	88	13
231	10334	6820	10415	7519	6400	6996	13407	5901	6747	3436
57016	701	1	642	1	400	1	833	4	516	1
105375520	28	32	12	39	11	49	21	18	13	24
441282	47	3	45	5	31	6	43	6	22	2
669	1606	1646	1299	1636	880	1672	1820	1404	1003	1011
107986850	14	2	5	2	4	4	13	3	9	2
800	13157	7330	10965	7482	7702	7500	15810	6132	10490	4681
340351	370	430	321	458	224	493	455	351	299	285
78996	5108	1875	4786	1980	3259	1906	6134	1639	3799	1034
55281	1324	598	1161	619	787	580	1550	498	866	290
29062	2606	2577	2513	2814	1680	2559	3254	2258	1950	1399
102465254	3	0	2	4	7	6	2	3	3	2
346673	2	4	3	3	5	5	9	4	4	1
107984123	0	0	0	2	0	0	0	2	2	1
4850	1967	2831	1711	2950	1121	3032	2220	2355	1358	1587
23165	15158	2834	12972	2942	8497	3010	17466	2379	10697	1628
647087	5893	1987	4572	1953	3223	2126	7093	1780	3943	1219
26266	182	683	135	713	100	739	189	605	92	374
105375521	82	123	76	145	35	133	117	124	44	53
389558	3921	36	3318	42	2351	36	4698	33	2305	17
105375522	3	1	0	1	0	3	1	0	0	1
767558	11446	8949	9048	9087	6499	9576	13352	7575	8575	5516
136319	11446	8949	9048	9087	6499	9576	13352	7575	8575	5516
105375523	401	6	302	3	228	2	549	1	240	2
105375524	1	0	0	0	2	0	1	0	1	0
1129	14	400	18	365	17	392	23	349	12	246
349160	3	1	5	3	2	4	4	3	1	1
574443	3	1	0	2	0	1	0	0	0	1
105375525	0	0	0	0	0	1	0	0	0	0
5764	513	9995	435	10318	274	10688	634	8809	314	5855
105375527	0	0	0	5	0	1	0	2	0	1
9162	95	5118	73	5347	58	5431	121	4370	66	2587
64764	7926	1726	6843	1802	4477	1819	8929	1517	6039	986
100130880	4	0	1	1	6	2	9	1	2	0
6718	237	1	194	0	123	0	277	0	133	0
100616226	0	0	0	0	0	0	0	0	0	0
107986749	2	2	2	7	2	3	2	7	3	5
8805	8529	1889	7031	1899	4879	2004	9886	1595	6412	1244
136306	79	44	88	32	39	41	99	39	38	17
50617	119	37	139	39	79	42	172	32	93	26
155006	3	10	1	13	1	10	4	7	3	14
57670	1837	1845	1843	1855	1170	1909	2158	1495	1638	1014
92092	2897	190	2475	195	1511	203	3458	182	2013	91
107986852	87	14	67	11	49	10	101	4	72	8
56829	5963	883	4921	948	3424	935	6865	759	4531	532
113218503	140	20	134	27	92	28	183	21	106	14
79989	1221	379	1078	422	723	423	1585	368	904	264
254048	3694	4407	2999	4431	2101	4688	4197	3707	2699	2576
51631	5245	3303	4603	3249	3251	3552	6255	2941	4195	2079
154791	345	355	349	391	227	363	454	302	320	233
100189406	5	3	3	3	4	1	2	3	1	0
100996928	5277	3292	4590	3328	3178	3568	6291	2931	3955	2010
100129148	643	500	749	549	465	547	889	495	628	286
346689	129	3	134	9	117	5	151	5	129	2
154790	30	2096	43	2238	21	2115	39	1828	21	1234
28996	8838	44128	7872	45093	5505	45073	10071	37159	6129	23276
105375530	11	26	9	36	7	37	3	11	2	17
6916	386	344	333	366	269	341	474	299	293	189
107986853	8	2	11	3	10	1	18	0	11	1
105375532	70	22	51	25	37	17	74	26	41	17
64761	2128	365	2149	400	1412	385	2612	330	1639	194
80853	3618	2658	2975	2576	1965	2801	3946	2232	2713	1648
100134229	603	268	555	292	364	341	809	242	455	163
107986854	2	1	7	4	8	1	9	0	4	0
105375534	8	13	8	10	6	8	14	3	3	9
84255	3519	2120	2996	2110	1905	2209	3953	1827	2408	1169
401409	8	1	4	4	10	5	11	1	6	0
23608	9553	7632	8326	8035	5440	8119	11931	6954	6510	4603
27147	997	2192	999	2349	692	2290	1323	1937	781	1216
105375535	9	14	3	15	2	23	10	26	4	5
107986718	9	33	14	29	9	36	12	35	9	22
90956	2064	2260	2237	2465	1461	2482	2653	2025	1891	1444
100134713	437	813	650	854	450	844	726	741	777	589
4708	4333	4237	3733	4520	2618	4671	5651	3931	2912	2399
673	3658	6915	2987	7294	2177	7413	4131	5766	2711	4226
105375536	22	16	33	13	9	17	23	14	17	11
107986720	1	0	1	0	1	0	0	0	0	0
51650	2957	1840	2415	1768	1783	1924	3779	1617	1844	1006
107986719	0	0	1	0	0	0	1	0	0	0
105375537	0	1	1	2	0	2	3	4	0	0
100507421	951	5758	781	5778	550	5802	1032	4655	699	3135
105375538	10	64	6	57	10	64	17	53	8	27
55750	5875	7742	4888	8214	3243	8378	6756	6677	4043	4599
57189	2345	5376	2106	5667	1371	5709	2661	4628	1777	3150
285962	94	42	51	79	52	72	107	53	50	50
494551	19	23	18	19	11	13	22	20	16	13
6742	9311	2028	7360	1968	5458	2284	12231	1868	5986	1205
50831	6	29	13	35	10	37	14	26	8	6
50832	55	77	25	92	20	118	52	77	23	54
54429	123	105	116	88	81	118	128	102	109	53
136242	32	110	24	129	15	128	30	111	18	69
130075	1	0	0	1	0	0	0	0	1	1
23601	2	58	1	72	1	80	0	77	1	43
5726	5	0	3	0	0	0	10	1	2	0
8972	64	76	57	56	45	57	70	51	43	31
93432	128	30	119	11	64	16	160	20	134	11
100289017	0	1	0	0	0	0	0	0	0	0
136541	2	0	0	0	0	3	3	0	1	0
207147	0	0	0	0	0	1	0	1	0	1
28621	0	0	0	0	0	0	0	0	0	0
28620	0	0	0	1	0	2	0	1	0	0
105375539	8	12	7	17	5	22	11	15	8	8
28619	0	0	0	1	0	2	0	1	0	0
28617	0	0	0	3	0	0	0	0	0	0
28614	0	0	0	2	0	1	0	0	0	0
28606	1	1	0	0	0	1	0	0	0	0
28597	0	4	1	5	0	3	2	5	1	2
28616	0	2	1	0	0	2	1	1	2	0
28604	0	0	0	0	0	0	0	0	0	0
28596	97	3	92	1	55	1	79	2	65	0
28588	0	0	0	0	0	0	1	0	1	0
28613	0	0	0	0	0	0	3	0	0	0
28603	0	1	1	0	0	0	2	0	0	0
28595	8	0	13	2	8	1	12	1	10	0
28587	15	1	20	1	10	0	28	0	13	0
28612	6	0	2	0	0	0	2	0	3	0
28586	9	0	5	1	6	0	5	0	3	0
28585	0	0	0	0	0	0	0	1	1	0
28582	1	1	2	1	0	0	3	1	0	0
28579	0	1	0	0	0	1	0	0	0	0
28584	1	0	1	0	1	0	1	0	1	0
28581	0	0	2	0	1	1	1	0	0	1
28578	0	0	1	0	0	0	0	0	0	0
28602	3	3	5	0	8	1	3	0	1	0
28594	7	0	10	1	9	0	20	1	8	0
107986855	17	7	21	4	7	3	32	4	13	5
28611	6	4	7	1	3	2	4	3	3	2
105379749	49	13	36	12	19	7	48	9	40	6
28601	6	0	3	1	0	0	1	0	2	0
28593	1	2	0	0	4	0	1	1	0	1
113839523	1	0	0	0	0	0	0	0	0	0
28610	0	1	2	1	4	1	0	1	1	0
28600	1	1	0	0	0	0	3	0	0	0
28592	0	2	0	1	0	0	1	2	1	0
28609	2	0	0	0	0	0	1	0	1	0
28599	2	2	1	0	0	0	5	0	0	0
28591	6	0	2	0	2	0	3	0	1	0
28608	4	1	0	0	1	0	3	0	2	0
28589	4	2	4	2	3	1	9	0	4	0
28574	128	1	100	1	59	0	116	0	46	0
28583	818	1	665	0	496	0	895	0	490	0
28580	0	0	0	0	0	0	0	0	0	0
28577	2	0	3	0	1	0	3	0	0	0
28576	2	1	3	0	0	0	2	0	1	0
28575	2	0	3	0	1	0	0	0	1	0
28573	4	0	4	0	0	0	1	0	1	1
28572	1	0	3	0	1	0	2	0	1	0
28571	5	0	6	0	5	0	1	0	3	0
28570	7	0	2	0	2	1	2	0	1	0
28569	45	3	35	1	32	1	50	2	39	1
28568	41	1	42	4	30	4	55	6	33	3
28567	13622	9	12564	14	8334	8	16514	5	8521	3
28566	0	0	1	0	0	0	0	0	0	0
28565	0	0	0	0	0	0	2	0	0	0
28564	0	1	0	2	0	1	0	0	0	0
28563	0	5	0	1	0	1	0	3	0	1
100463482	1	2	0	1	1	1	0	2	1	0
28562	1	9	2	4	3	5	4	2	0	3
28556	0	0	1	1	0	0	0	0	0	0
28561	0	0	0	0	0	0	0	0	0	0
28555	1	1	2	0	0	0	0	0	0	0
28560	2	1	0	1	0	0	2	1	0	0
28559	3	0	2	4	1	0	2	2	0	1
5644	1646	1	1497	3	1033	3	2014	1	1169	2
28558	7	1	3	0	2	1	7	0	3	1
5645	7300	5	7392	3	4767	1	9635	3	4929	2
28637	0	1	0	1	0	0	0	0	0	0
28635	0	0	4	0	0	0	0	0	2	0
28634	0	0	0	1	1	0	0	0	1	0
28633	7	2	3	0	0	0	2	0	1	0
28632	2	1	0	1	1	1	0	0	0	0
28631	3	1	0	1	2	0	1	0	0	0
28630	2	0	0	2	0	1	1	3	0	0
28639	1169	45	973	45	924	60	1731	34	753	19
28636	0	0	0	0	0	0	0	0	0	0
28629	1846	8	1831	8	1162	21	2459	14	1108	3
28628	21	3	29	2	25	3	13	4	29	0
28627	10	8	16	7	20	15	20	10	36	7
28626	26	32	37	35	24	36	27	34	39	21
28625	4	2	0	5	1	7	4	4	16	3
28624	71	3	101	3	67	3	107	3	79	1
28623	0	6	2	2	4	4	8	2	42	2
28622	19	4	23	0	24	2	26	5	74	4
28638	20562	503	22427	527	14168	525	27650	441	14177	262
28557	9	0	5	0	11	1	8	1	4	0
105375541	44	6	33	8	25	9	61	4	22	12
2051	4200	11188	5352	12042	3261	11561	5598	9879	5036	7015
55503	241	885	247	1040	118	881	228	787	199	465
56302	4	86	9	115	6	86	9	67	7	31
105375542	25	44	20	37	16	36	25	45	19	27
105375543	36	50	30	85	20	43	57	69	9	24
135927	16	42	22	42	16	41	30	28	2	21
3792	1043	270	1023	340	669	271	1335	265	708	124
135924	0	9	0	2	0	4	1	1	0	6
105375544	14	20	6	16	5	22	12	10	5	9
346517	0	1	1	5	1	0	1	2	0	0
89883	0	2	3	2	3	6	3	4	1	1
5304	2	1	2	1	0	2	0	1	0	1
259285	0	1	0	3	0	0	1	1	0	0
259286	0	3	1	3	2	3	1	3	0	0
105375546	1	0	1	2	1	0	7	3	2	0
105375545	17	39	29	47	19	51	23	41	15	22
373156	5490	2687	5374	2743	3339	2800	6861	2227	3542	1350
135932	248	264	264	237	169	232	362	206	152	116
835	5614	1304	4879	1368	3305	1516	6702	1195	4324	770
1180	14	30	10	32	8	26	14	33	9	15
9715	392	21476	439	23160	267	22337	472	18608	467	10648
101928397	7	214	4	224	9	184	8	151	3	112
100507507	492	629	441	610	270	662	608	545	411	480
7791	5533	6719	6569	7038	4283	6890	7541	6024	6114	4090
102465538	13	8	7	7	8	10	11	9	7	5
2041	1281	802	1525	956	975	883	1706	714	1142	445
285965	86	60	88	53	50	60	105	40	67	18
338398	1	0	5	2	5	0	5	1	1	0
259287	0	1	0	0	2	0	0	0	1	0
105375547	14	0	17	2	9	2	26	0	20	0
392133	0	2	0	6	1	0	0	6	0	3
441294	47	3	42	5	21	4	48	2	32	2
101928466	41	40	40	42	27	47	52	44	37	30
285966	1077	558	993	580	620	547	1306	441	743	290
340307	41	5	32	5	24	5	47	3	30	3
653691	127	114	142	119	70	110	158	83	95	55
154761	334	171	325	172	219	154	431	136	223	82
112267988	33	39	34	45	27	56	49	48	36	39
9747	4561	7944	3854	8199	2686	8592	5496	6809	3714	4889
105375549	22	45	21	34	11	40	16	41	13	33
26211	2	1	3	0	3	0	3	3	1	0
135948	0	0	0	0	0	0	0	0	0	0
135946	0	0	0	0	0	0	1	0	1	0
393046	1	0	0	0	0	0	2	0	0	0
105375548	0	0	0	0	0	0	0	0	1	0
392138	0	0	0	0	0	0	0	0	0	0
346525	0	0	0	0	0	0	1	0	0	0
442361	0	0	0	0	0	0	0	0	0	0
135941	0	1	0	0	0	0	0	0	1	0
100128553	98	9	80	10	69	6	115	2	79	5
445328	290	25	255	30	170	35	319	18	189	19
101928605	88	26	76	32	46	25	90	23	67	22
112267987	20	2	12	2	15	2	24	3	9	1
402317	3	4	3	4	2	5	1	1	2	1
101928492	74	25	61	17	44	10	71	14	45	11
401428	111	46	98	56	64	49	121	43	79	25
401427	11	3	11	4	7	5	16	7	13	4
728377	438	75	483	71	275	71	517	72	352	36
100142659	87	11	88	8	57	6	107	4	81	4
441295	98	36	87	49	54	40	110	42	74	21
346528	4	3	2	3	1	6	1	1	4	4
7984	790	122	821	130	484	134	936	107	594	62
135935	1	0	0	0	0	1	0	0	0	0
27010	171	357	160	388	103	441	211	300	123	246
105375552	0	0	0	0	0	0	1	0	0	0
105375551	2	1	1	0	0	1	1	0	2	0
105375553	2	0	6	0	3	0	8	0	1	0
26047	1114	13018	942	13279	666	13447	1356	10989	903	7851
101928700	1	2	0	0	0	2	0	1	1	0
100313895	0	0	0	0	0	0	0	0	0	0
107986721	0	2	0	0	0	1	0	1	0	0
105375556	0	2	0	3	0	4	1	3	1	2
105375554	21	0	16	6	13	2	29	2	9	0
202865	0	1	0	1	0	2	0	0	1	1
105375557	0	0	0	0	0	0	0	1	0	3
8454	7764	5897	6651	6089	4514	6516	9094	5232	5453	3438
2146	9327	286	7804	278	5353	268	11397	216	6189	146
6090	1	0	0	1	0	2	1	0	0	0
6086	0	0	0	0	0	0	0	0	0	0
6085	1	1	0	0	2	0	0	0	0	0
6084	1	5	3	1	0	3	1	4	0	0
102723099	31	36	30	45	22	47	47	51	27	31
9601	26179	2578	26044	2794	16583	2692	32579	2411	21116	1609
136051	579	686	540	653	412	699	781	619	532	415
155054	159	512	175	584	128	607	223	504	147	369
57541	2154	1839	2007	2067	1352	1909	2598	1697	1619	931
107986856	17	4	26	12	23	7	37	9	19	2
8427	1917	1535	2442	1708	1462	1603	2602	1379	2617	1151
7988	1628	935	1641	995	1059	950	2171	858	1262	517
100289678	2007	1230	1928	1348	1281	1263	2513	1072	1637	778
155060	875	1536	1014	1629	680	1701	1165	1359	900	917
100189144	0	0	1	0	0	0	0	0	1	0
100189413	0	0	0	0	0	0	0	0	0	0
100189357	0	0	1	1	0	0	0	0	0	0
100189049	0	0	0	0	0	0	0	0	0	0
100189305	0	0	0	0	0	0	0	0	0	0
105375559	2	5	1	9	0	3	2	3	1	3
101928733	4	1	1	5	0	4	1	5	2	2
100189008	2	1	0	1	0	0	2	2	0	4
27153	1342	1294	1413	1399	961	1252	1611	1118	1388	904
155061	1781	1922	1865	1844	1183	1980	2212	1589	1731	1238
100189146	9	15	9	19	6	24	12	11	11	3
79970	2069	2574	1832	2672	1233	2658	2460	2238	1325	1414
100189029	11	20	16	15	7	10	12	11	8	7
100189267	2	1	1	1	2	1	2	0	0	1
100189097	2	1	1	0	0	0	0	0	1	0
100189194	11	3	3	5	0	3	7	1	1	0
100189355	3	1	3	2	1	1	2	1	1	0
100189432	12	4	7	1	5	2	11	6	4	1
100189177	16	3	13	6	6	4	19	2	1	1
100189376	0	0	0	1	0	1	0	0	0	1
100189075	0	0	0	0	0	1	0	0	0	0
100189375	0	0	0	1	0	0	0	0	0	0
100189289	1	2	0	0	0	0	0	5	0	0
100189379	0	2	0	2	0	1	0	2	0	0
84626	877	1349	1111	1499	710	1387	1176	1213	1148	861
168544	319	373	380	372	265	325	388	263	607	334
23145	198	1582	237	1496	156	1531	218	1235	387	1347
643641	1447	3958	1487	4384	940	4092	1690	3457	1151	2250
401431	157	400	185	488	102	480	230	396	146	236
155066	1732	21096	1919	21626	1297	21869	2332	18492	1860	13556
653857	667	3534	528	3624	371	3802	729	3032	480	1921
100134040	3	24	1	24	0	38	5	15	2	10
65999	961	428	1189	450	800	388	1327	387	1466	348
113763	2459	93	2513	113	1596	110	3195	70	1899	56
105375560	61	20	62	26	36	18	71	15	30	6
5919	911	544	1220	650	752	601	1395	537	1300	431
107986858	22	18	32	23	16	34	28	17	14	17
105375563	76	74	61	86	44	84	82	79	72	77
29803	7506	5320	7974	5483	5535	5595	9872	4682	9955	4243
285971	289	305	358	365	253	311	469	260	779	385
105375564	119	57	138	56	77	62	156	51	93	30
107986859	78	60	72	56	46	49	95	51	70	41
728743	1226	1625	1256	1806	771	1677	1560	1480	1002	964
285972	234	4	221	12	133	15	294	12	157	8
155038	114	398	81	422	51	439	122	362	67	203
168537	31	373	32	363	25	362	59	303	27	212
107986860	0	0	0	0	0	0	0	0	0	0
55303	27	638	9	726	26	744	43	592	19	417
474344	73	622	74	645	41	677	73	526	49	363
26157	398	128	334	145	242	169	480	136	300	73
100527949	37	282	27	306	23	281	44	245	23	144
170575	32	163	50	151	37	142	53	128	51	129
55340	34	249	21	267	18	254	38	218	17	120
105375566	0	3	3	5	2	4	6	2	1	3
28959	56	1158	56	1209	44	1194	69	1036	43	611
55365	25	753	30	809	10	775	35	660	25	508
105375567	15	5	16	1	11	7	33	12	9	3
26	24	0	36	0	22	0	30	1	29	1
3757	2397	3632	2910	3873	2045	3593	3186	3266	3053	2698
4846	219	530	311	526	213	584	339	486	447	461
285973	493	334	590	355	353	384	741	310	528	217
11194	1864	3115	2419	3394	1555	3190	2447	2593	2364	1921
9311	446	1651	546	1769	324	1641	637	1469	486	955
1020	1981	3362	2022	3625	1286	3355	2734	3007	1453	1782
6522	7911	2107	10110	2388	6371	2229	10726	1916	10073	1516
10922	3545	3706	4429	3894	3003	3933	4989	3331	5001	2569
83590	1261	656	1648	652	1232	676	1826	580	3382	833
116988	4962	14721	5792	15493	3655	14285	6674	12656	5902	12131
107986862	168	92	144	61	75	81	142	71	40	22
2636	34	1	31	1	17	4	51	0	29	1
136371	0	0	0	0	0	0	0	0	0	0
392843	5	7	2	5	1	8	2	4	2	5
114483834	3031	1765	2882	1875	1885	1747	3736	1501	2076	884
114483833	16	11	16	9	9	5	21	7	26	6
10061	5447	3536	5009	3717	3308	3506	6691	2957	3526	1740
54480	2521	1628	3007	1717	2040	1735	3243	1435	2747	951
768213	86	62	127	85	86	92	165	73	138	47
6604	1830	8063	1854	8619	1238	8278	2321	6965	1364	4421
51667	4451	3694	4142	3854	2916	3912	5260	3261	3374	2113
349136	650	700	626	721	425	697	827	583	564	410
100131176	61	29	58	34	23	47	78	28	36	22
155051	12	25	7	32	6	48	16	29	11	26
